Generación estimada de residuos peligrosos por tipo de residuo competencia de ASEA,,,,,,,,,,,,,,
ID Entidad Federaativa,Entidad federativa,Municipio,Año,Subsector,Categoría de generador,Categoría del residuo,Tipo de residuo,Generación estimada,,,,,,
19,Nuevo León,Sin Dato,2017,Petrolero,Pequeno Generador,Residuos solidos,"Residuos de sustancias contaminantes (hidrocarburos, combustibles, aceites, grasas, pinturas)","0,45",,,,,,
19,Nuevo León,Sin Dato,2017,Petrolero,Pequeno Generador,Residuos solidos,"Tierra, grava, acerrín impregnados con aceites, grasas e hidrocarburos ","25,11",,,,,,
19,Nuevo León,Sin Dato,2017,Petrolero,Pequeno Generador,Otros,"Pilas, baterias, focos","0,08",,,,,,
19,Nuevo León,Sin Dato,2017,Petrolero,Gran Generador,Aceites gastados,Lubricantes,"0,16",,,,,,
19,Nuevo León,Sin Dato,2017,Petrolero,Gran Generador,"Baterias, celdas y pilas",Pilas alcalinas,0,,,,,,
19,Nuevo León,Sin Dato,2017,Petrolero,Gran Generador,"Baterias, celdas y pilas","Pilas, baterias, acumuladores, celdas de desecho: niquel-cadmio, plomo, mercurio","0,01",,,,,,
19,Nuevo León,Sin Dato,2017,Petrolero,Gran Generador,Liquidos de proceso,"Agua contaminada con hidrocarburos, combustibles, aceite o grasa","27,3",,,,,,
19,Nuevo León,Sin Dato,2017,Petrolero,Gran Generador,Lodos aceitosos,Lodos procedentes de trampas de grasas e hidrocarburos,"0,85",,,,,,
19,Nuevo León,Sin Dato,2017,Petrolero,Gran Generador,Residuos solidos,Balastras ,"0,05",,,,,,
19,Nuevo León,Sin Dato,2017,Petrolero,Gran Generador,Residuos solidos,"Botes o recipientes que contuvieron contaminantes diversos, latas de pintura, aerosoles ","0,85",,,,,,
19,Nuevo León,Sin Dato,2017,Petrolero,Gran Generador,Residuos solidos,"Estopa, trapo, plasticos, carton, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","0,09",,,,,,
19,Nuevo León,Sin Dato,2017,Petrolero,Gran Generador,Residuos solidos,Lampara fluorescentes ,"0,05",,,,,,
19,Nuevo León,Sin Dato,2017,Petrolero,Gran Generador,Residuos solidos,"Mangueras, pistolas o filtros para despacho de combustibles, descarga de contaminantes","0,05",,,,,,
19,Nuevo León,Sin Dato,2017,Petrolero,Gran Generador,Residuos solidos,"Tierra, grava, acerrín impregnados con aceites, grasas e hidrocarburos ","0,63",,,,,,
19,Nuevo León,Sin Dato,2017,Petroleo y petroquimica,Pequeno Generador,Aceites gastados,Lubricantes,"2,13",,,,,,
19,Nuevo León,Sin Dato,2017,Petroleo y petroquimica,Pequeno Generador,"Baterias, celdas y pilas","Pilas, baterias, acumuladores, celdas de desecho: niquel-cadmio, plomo, mercurio","0,73",,,,,,
19,Nuevo León,Sin Dato,2017,Petroleo y petroquimica,Pequeno Generador,Material textil,"Telas, felpas, estopas","2,35",,,,,,
19,Nuevo León,Sin Dato,2017,Petroleo y petroquimica,Pequeno Generador,Residuos solidos,De mantenimiento automotríz,"2,1",,,,,,
19,Nuevo León,Sin Dato,2017,Petroleo y petroquimica,Pequeno Generador,Residuos solidos,"Estopa, trapo, plasticos, carton, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","1,07",,,,,,
19,Nuevo León,Sin Dato,2018,Petrolifero,Microgenerador,Aceites gastados (Hidraulicos),Aceite gastado hidraulico,"1,33",,,,,,
19,Nuevo León,Sin Dato,2018,Petrolifero,Microgenerador,Aceites gastados (Lubricantes),Aceites gastados lubricantes,"1,18",,,,,,
19,Nuevo León,Sin Dato,2018,Petrolifero,Microgenerador,Baterias alcalinas,Pilas alcalinas,0,,,,,,
19,Nuevo León,Sin Dato,2018,Petrolifero,Microgenerador,Botes de Presurizados,Envases de aerosol,"0,18",,,,,,
19,Nuevo León,Sin Dato,2018,Petrolifero,Microgenerador,Lamparas fluorescentes y de vapor de mercurio,Lamparas fluorescentes y de vapor de mercurio,"1,05",,,,,,
19,Nuevo León,Sin Dato,2018,Petrolifero,Microgenerador,Lodos Contaminados con Hidrocarburos,Lodos aceitosos,"23,66",,,,,,
19,Nuevo León,Sin Dato,2018,Petrolifero,Microgenerador,Pilas o Baterias con Litio o Cadmio,Pilas Niquel-Cadmio,"0,05",,,,,,
19,Nuevo León,Sin Dato,2018,Petrolifero,Microgenerador,Solidos contaminados con hidrocarburos diversos,"Filtros, mangueras, envases, botes, cubetas, contenedores, trapos, guantes, carton, aserrin, material absorbente,Estopas y trapos impregnados con combustible, Envases vacios impregnados de aceite","9,1",,,,,,
19,Nuevo León,Sin Dato,2018,Petrolifero,Pequeno generador,Aceites gastados (Hidraulicos),Aceite gastado hidraulico,"0,22",,,,,,
19,Nuevo León,Sin Dato,2018,Petrolifero,Pequeno generador,Aceites gastados (Lubricantes),Aceites gastados lubricantes,"15,02",,,,,,
19,Nuevo León,Sin Dato,2018,Petrolifero,Pequeno generador,Baterias alcalinas,Pilas alcalinas,"0,32",,,,,,
19,Nuevo León,Sin Dato,2018,Petrolifero,Pequeno generador,Botes de Presurizados,Envases de aerosol,"6,01",,,,,,
19,Nuevo León,Sin Dato,2018,Petrolifero,Pequeno generador,Filtro de aire o aceite contaminados,Filtros de aire usados,"3,09",,,,,,
19,Nuevo León,Sin Dato,2018,Petrolifero,Pequeno generador,Lamparas fluorescentes y de vapor de mercurio,Lamparas fluorescentes y de vapor de mercurio,"1,71",,,,,,
19,Nuevo León,Sin Dato,2018,Petrolifero,Pequeno generador,Liquidos residuales de proceso no corrosivos,Agua con hidrocaruros,"552,02",,,,,,
19,Nuevo León,Sin Dato,2018,Petrolifero,Pequeno generador,Lodos Contaminados con Hidrocarburos,Lodos aceitosos,"118,24",,,,,,
19,Nuevo León,Sin Dato,2018,Petrolifero,Pequeno generador,Pilas o Baterias con Litio o Cadmio,Pilas Niquel-Cadmio,"0,47",,,,,,
19,Nuevo León,Sin Dato,2018,Petrolifero,Pequeno generador,Residuos punzocortantes,Residuos punzocortantes,"0,02",,,,,,
19,Nuevo León,Sin Dato,2018,Petrolifero,Pequeno generador,Solidos contaminados con hidrocarburos diversos,"Filtros, mangueras, envases, botes, cubetas, contenedores, trapos, guantes, carton, aserrin, material absorbente,Estopas y trapos impregnados con combustible, Envases vacios impregnados de aceite","67,72",,,,,,
19,Nuevo León,Sin Dato,2018,Petrolero,Pequeno generador,Aceites gastados,Lubricantes,"0,4",,,,,,
19,Nuevo León,Sin Dato,2018,Petrolero,Pequeno generador,Liquidos residuales de proceso,Corrosivos,4,,,,,,
19,Nuevo León,Sin Dato,2018,Petrolero,Pequeno generador,Solidos,De mantenimiento,"0,2",,,,,,
19,Nuevo León,Sin Dato,2018,Petrolero,Pequeno generador,Liquidos residuales de proceso,Liquidos residuales de proceso no corrosivos,"0,2",,,,,,
19,Nuevo León,Sin Dato,2018,Petrolero,Pequeno generador,Solidos,Solidos con metales pesados,"0,25",,,,,,
19,Nuevo León,Sin Dato,2018,Petrolero,Pequeno generador,Solidos,Solidos otros,"0,3",,,,,,
19,Nuevo León,Sin Dato,2018,Petrolero,Gran generador ,Lodos provenientes de ,Otros,"831,54",,,,,,
19,Nuevo León,Sin Dato,2018,Petrolero,Gran generador ,Lodos provenientes de ,Otros,"1.218,46",,,,,,
19,Nuevo León,Sin Dato,2018,Petrolero,Gran generador ,Solidos,Otros,"0,4",,,,,,
19,Nuevo León,Sin Dato,2018,Petrolero,Gran generador ,Solidos,Otros,"25,85",,,,,,
19,Nuevo León,Sin Dato,2018,Petrolero,Gran generador ,Solidos,Otros,"100,8",,,,,,
19,Nuevo León,Sin Dato,2018,Petrolero,Gran generador ,Solidos,Con metales pesados,"0,07",,,,,,
19,Nuevo León,Sin Dato,2018,Petrolero,Gran generador ,Lodos aceitosos,Lodos aceitosos,10,,,,,,
19,Nuevo León,Sin Dato,2018,Petrolero,Gran generador ,Otros residuos peligrosos,Otros,"1.010,00",,,,,,
19,Nuevo León,Sin Dato,2018,Petrolero,Gran generador ,Otros residuos peligrosos,Otros,9,,,,,,
19,Nuevo León,Sin Dato,2018,Petrolero,Gran generador ,Aceites gastados,Lubricantes,"3,6",,,,,,
19,Nuevo León,Sin Dato,2019,Petrolero,Pequeno Generador,Aceites gastados,Lubricantes,0,,,,,,
19,Nuevo León,Sin Dato,2019,Petrolero,Pequeno Generador,Liquidos de proceso,Corrosivos,0,,,,,,
19,Nuevo León,Sin Dato,2019,Petrolero,Pequeno Generador,Liquidos de proceso,No corrosivos,0,,,,,,
19,Nuevo León,Sin Dato,2019,Petrolero,Pequeno Generador,Residuos solidos,Con metales pesados,0,,,,,,
19,Nuevo León,Sin Dato,2019,Petrolero,Pequeno Generador,Residuos solidos,De mantenimiento automotríz,0,,,,,,
19,Nuevo León,Sin Dato,2019,Petrolero,Pequeno Generador,Residuos solidos,Otros solidos,0,,,,,,
19,Nuevo León,Sin Dato,2019,Petrolero,Gran Generador,Aceites gastados,Lubricantes,0,,,,,,
19,Nuevo León,Sin Dato,2019,Petrolero,Gran Generador,Lodos,Lodos aceitosos,0,,,,,,
19,Nuevo León,Sin Dato,2019,Petrolero,Gran Generador,Lodos,Otros lodos,0,,,,,,
19,Nuevo León,Sin Dato,2019,Petrolero,Gran Generador,Lodos,Otros lodos,0,,,,,,
19,Nuevo León,Sin Dato,2019,Petrolero,Gran Generador,Otros,Otros residuos,0,,,,,,
19,Nuevo León,Sin Dato,2019,Petrolero,Gran Generador,Otros,Otros residuos,0,,,,,,
19,Nuevo León,Sin Dato,2019,Petrolero,Gran Generador,Residuos solidos,Con metales pesados,0,,,,,,
19,Nuevo León,Sin Dato,2019,Petrolero,Gran Generador,Residuos solidos,Otros: Varios,0,,,,,,
19,Nuevo León,Sin Dato,2019,Petrolero,Gran Generador,Residuos solidos,Otros: Varios,0,,,,,,
19,Nuevo León,Sin Dato,2019,Petrolero,Gran Generador,Residuos solidos,Otros: Varios,0,,,,,,
19,Nuevo León,Sin Dato,2019,Petrolifero,Microgenerador,Aceites gastados,hidraulicos,0,,,,,,
19,Nuevo León,Sin Dato,2019,Petrolifero,Microgenerador,Aceites gastados,Lubricantes,0,,,,,,
19,Nuevo León,Sin Dato,2019,Petrolifero,Microgenerador,"Baterias, celdas y pilas",Pilas alcalinas,0,,,,,,
19,Nuevo León,Sin Dato,2019,Petrolifero,Microgenerador,"Baterias, celdas y pilas",Pilas o baterias de Niquel - Cadmio,0,,,,,,
19,Nuevo León,Sin Dato,2019,Petrolifero,Microgenerador,Lodos,Lodos aceitosos,"0,14",,,,,,
19,Nuevo León,Sin Dato,2019,Petrolifero,Microgenerador,Residuos solidos,"Botes o recipientes que contuvieron contaminantes diversos, latas de pintura, aerosoles 
",0,,,,,,
19,Nuevo León,Sin Dato,2019,Petrolifero,Microgenerador,Residuos solidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","0,1",,,,,,
19,Nuevo León,Sin Dato,2019,Petrolifero,Microgenerador,Residuos solidos,Lámpara fluorescentes,0,,,,,,
19,Nuevo León,Sin Dato,2019,Petrolifero,Pequeno Generador,Aceites gastados,hidraulicos,0,,,,,,
19,Nuevo León,Sin Dato,2019,Petrolifero,Pequeno Generador,Aceites gastados,Lubricantes,"0,04",,,,,,
19,Nuevo León,Sin Dato,2019,Petrolifero,Pequeno Generador,"Baterias, celdas y pilas",Pilas alcalinas,"0,008",,,,,,
19,Nuevo León,Sin Dato,2019,Petrolifero,Pequeno Generador,"Baterias, celdas y pilas",Pilas o baterias de Niquel - Cadmio,0,,,,,,
19,Nuevo León,Sin Dato,2019,Petrolifero,Pequeno Generador,Liquidos de proceso,Liquidos con residuos de hidrocarburos,4,,,,,,
19,Nuevo León,Sin Dato,2019,Petrolifero,Pequeno Generador,Lodos,Lodos aceitosos,"0,15",,,,,,
19,Nuevo León,Sin Dato,2019,Petrolifero,Pequeno Generador,Residuos solidos,"Botes o recipientes que contuvieron contaminantes diversos, latas de pintura, aerosoles ",0,,,,,,
19,Nuevo León,Sin Dato,2019,Petrolifero,Pequeno Generador,Residuos solidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","0,336",,,,,,
19,Nuevo León,Sin Dato,2019,Petrolifero,Pequeno Generador,Residuos solidos,Filtro de aire o de aceite contaminados,0,,,,,,
19,Nuevo León,Sin Dato,2019,Petrolifero,Pequeno Generador,Residuos solidos,Lámpara fluorescentes,"0,008",,,,,,
19,Nuevo León,Sin Dato,2019,Petrolifero,Pequeno Generador,Residuos solidos,Objetos punzocortantes,0,,,,,,
19,Nuevo León,Sin Dato,2020,Petrolero,Microgenerador,Aceites gastados,Aceites gastados lubricantes,"0,005",,,,,,
19,Nuevo León,Sin Dato,2020,Petrolero,Microgenerador,SÓLIDOS,SÓLIDOS OTROS ,"0,005",,,,,,
19,Nuevo León,Sin Dato,2020,Petrolero,Microgenerador,SÓLIDOS,SÓLIDOS OTROS ,"0,005",,,,,,
19,Nuevo León,Sin Dato,2020,Petrolero,Microgenerador,SÓLIDOS,SÓLIDOS OTROS ,"0,005",,,,,,
19,Nuevo León,Sin Dato,2020,Petrolero,Gran Generador,Aceites gastados,Aceites gastados hidráulicos,4,,,,,,
19,Nuevo León,Sin Dato,2020,Petrolero,Gran Generador,Aceites gastados,Aceites gastados hidráulicos,3,,,,,,
19,Nuevo León,Sin Dato,2020,Petrolero,Gran Generador,Aceites gastados,Aceites gastados lubricantes,4,,,,,,
19,Nuevo León,Sin Dato,2020,Petrolero,Gran Generador,Aceites gastados,Aceites gastados lubricantes,3,,,,,,
19,Nuevo León,Sin Dato,2020,Petrolero,Gran Generador,Líquidos residuales de procesos,"LÍQUIDOS
RESIDUALES DE PROCESO NO CORROSIVOS",2,,,,,,
19,Nuevo León,Sin Dato,2020,Petrolero,Gran Generador,LODOS PROVENIENTES DE:,LODOS PROVENIENTES DE: OTROS ,3,,,,,,
19,Nuevo León,Sin Dato,2020,Petrolero,Gran Generador,OTROS ,"DIÉSEL CONTAMINADO CON AGUA, GASOLINA, ETANOL Y METIL TER BUTIL ETER GENERADOS DE LOS PROCESOS DE MANTENIMIENTO, LIMPIEZA Y REMANENTES PROVENIENTES DE FERROTANQUES.",20,,,,,,
19,Nuevo León,Sin Dato,2020,Petrolero,Gran Generador,OTROS ,"GASOLINA CONTAMINADA CON AGUA, ETANOL, DIÉSEL O METIL TER BUTIL ETÉR GENERADOS DE LOS PROCESOS DE MANTENIMIENTO, LIMPIEZA Y REMANENTES PROVENIENTES DE FERROTANQUES.",20,,,,,,
19,Nuevo León,Sin Dato,2020,Petrolero,Gran Generador,OTROS ,"ETANOL CONTAMINADO CON AGUA, DIÉSEL, GASOLINA Y METIL TER BUTIL ETÉR GENERADOS DE LOS PROCESOS DE MANTENIMIENTO, LIMPIEZA Y REMANENTES PROVENIENTES DE FERROTANQUES.",1,,,,,,
19,Nuevo León,Sin Dato,2020,Petrolero,Gran Generador,OTROS ,"METIL TER BUTIL ETÉR CONTAMINADO CON AGUA, DIESEL, GASOLINA Y ETANOL GENERADOS DE LOS PROCESOS DE MANTENIMIENTO, LIMPIEZA Y REMANENTES PROVENIENTES DE FERROTANQUES.",1,,,,,,
19,Nuevo León,Sin Dato,2020,Petrolero,Gran Generador,SÓLIDOS,SÓLIDOS CON METALES PESADOS,1,,,,,,
19,Nuevo León,Sin Dato,2020,Petrolero,Gran Generador,SÓLIDOS,SÓLIDOS CON METALES PESADOS,"0,1",,,,,,
19,Nuevo León,Sin Dato,2020,Petrolero,Gran Generador,SÓLIDOS,SÓLIDOS CON METALES PESADOS,"0,3",,,,,,
19,Nuevo León,Sin Dato,2020,Petrolero,Gran Generador,SÓLIDOS,SÓLIDOS CON METALES PESADOS,"0,2",,,,,,
19,Nuevo León,Sin Dato,2020,Petrolero,Gran Generador,SÓLIDOS,SÓLIDOS OTROS ,1,,,,,,
19,Nuevo León,Sin Dato,2020,Petrolero,Gran Generador,SÓLIDOS,SÓLIDOS OTROS ,"0,3",,,,,,
19,Nuevo León,Sin Dato,2020,Petrolero,Gran Generador,SÓLIDOS,SÓLIDOS OTROS ,"0,3",,,,,,
19,Nuevo León,Sin Dato,2020,Petrolero,Gran Generador,SÓLIDOS,SÓLIDOS OTROS ,"0,5",,,,,,
19,Nuevo León,Sin Dato,2020,Petrolero,Gran Generador,SÓLIDOS,SÓLIDOS OTROS ,"0,2",,,,,,
19,Nuevo León,Sin Dato,2020,Petrolero,Gran Generador,SÓLIDOS,SÓLIDOS OTROS ,"0,2",,,,,,
19,Nuevo León,Sin Dato,2020,Petrolero,Gran Generador,SÓLIDOS,SÓLIDOS OTROS ,2,,,,,,
19,Nuevo León,Sin Dato,2020,Petrolero,Gran Generador,SÓLIDOS,SÓLIDOS OTROS ,"0,5",,,,,,
19,Nuevo León,Sin Dato,2020,Petrolero,Gran Generador,SÓLIDOS,SÓLIDOS OTROS ,"0,3",,,,,,
19,Nuevo León,Sin Dato,2020,Petrolero,Gran Generador,SÓLIDOS,SÓLIDOS OTROS ,"0,3",,,,,,
19,Nuevo León,Sin Dato,2020,Petrolero,Gran Generador,SÓLIDOS,SÓLIDOS OTROS ,"0,2",,,,,,
19,Nuevo León,Sin Dato,2020,Petrolero,Gran Generador,SÓLIDOS,SÓLIDOS OTROS ,1,,,,,,
19,Nuevo León,Sin Dato,2020,Petrolero,Gran Generador,SÓLIDOS,SÓLIDOS OTROS ,"0,5",,,,,,
19,Nuevo León,Sin Dato,2020,Petrolero,Gran Generador,SÓLIDOS,SÓLIDOS OTROS ,1,,,,,,
19,Nuevo León,Sin Dato,2020,Petrolero,Gran Generador,SÓLIDOS,SÓLIDOS OTROS ,"1,35",,,,,,
19,Nuevo León,Sin Dato,2020,Petrolero,Gran Generador,SÓLIDOS,SÓLIDOS OTROS ,"0,35",,,,,,
19,Nuevo León,Sin Dato,2020,Petrolero,Gran Generador,SÓLIDOS,"SÓLIDOS TELAS, PIELES O ASBESTO ENCAPSULADO","1,5",,,,,,
19,Nuevo León,Sin Dato,2020,Petrolero,Gran Generador,SÓLIDOS,"SÓLIDOS TELAS, PIELES O ASBESTO ENCAPSULADO","0,5",,,,,,
19,Nuevo León,Sin Dato,2020,Petrolero,Gran Generador,SÓLIDOS,"SÓLIDOS TELAS, PIELES O ASBESTO ENCAPSULADO","0,5",,,,,,
19,Nuevo León,Sin Dato,2020,Petrolifero,Microgenerador,Aceites hidraúlicos,Aceites gastados hidráulicos,"0,04",,,,,,
19,Nuevo León,Sin Dato,2020,Petrolifero,Microgenerador,Aceites lubricantes,Aceites gastados lubricantes,"0,276",,,,,,
19,Nuevo León,Sin Dato,2020,Petrolifero,Microgenerador,Líquidos de proceso,Aguas aceitosas,"0,239",,,,,,
19,Nuevo León,Sin Dato,2020,Petrolifero,Microgenerador,"Baterias, pilas y balastras","Baterias, pilas y balastras","0,201",,,,,,
19,Nuevo León,Sin Dato,2020,Petrolifero,Microgenerador,"Gasollina, diésel y naftas gastados","Gasollina, diésel y naftas gastados","0,096",,,,,,
19,Nuevo León,Sin Dato,2020,Petrolifero,Microgenerador,Lámparas fluorescentes y de vapor de mercurio,Lámparas fluorescentes y de vapor de mercurio,"0,01625",,,,,,
19,Nuevo León,Sin Dato,2020,Petrolifero,Microgenerador,Lodos,Lodos aceitosos,"5,0184",,,,,,
19,Nuevo León,Sin Dato,2020,Petrolifero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","4,6855",,,,,,
19,Nuevo León,Sin Dato,2020,Petrolifero,Pequeno Generador,Aceites lubricantes,Aceites gastados lubricantes,"5,6812",,,,,,
19,Nuevo León,Sin Dato,2020,Petrolifero,Pequeno Generador,Líquidos de proceso,Aguas aceitosas,"416,8",,,,,,
19,Nuevo León,Sin Dato,2020,Petrolifero,Pequeno Generador,"Baterias, pilas y balastras","Baterias, pilas y balastras","0,576",,,,,,
19,Nuevo León,Sin Dato,2020,Petrolifero,Pequeno Generador,"Gasollina, diésel y naftas gastados","Gasollina, diésel y naftas gastados","3,8035",,,,,,
19,Nuevo León,Sin Dato,2020,Petrolifero,Pequeno Generador,Lámparas fluorescentes y de vapor de mercurio,Lámparas fluorescentes y de vapor de mercurio,"0,722",,,,,,
19,Nuevo León,Sin Dato,2020,Petrolifero,Pequeno Generador,Lodos,Lodos aceitosos,"17,996",,,,,,
19,Nuevo León,Sin Dato,2020,Petrolifero,Pequeno Generador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","27,5966",,,,,,
19,Nuevo León,Sin Dato,2021,Petrolero,Microgenerador,Aceites gastados,Lubricantes,"0,01",,,,,,
19,Nuevo León,Sin Dato,2021,Petrolero,Microgenerador,Residuos solidos,Otros solidos,"0,01",,,,,,
19,Nuevo León,Sin Dato,2021,Petrolero,Microgenerador,Residuos solidos,Otros solidos,"0,01",,,,,,
19,Nuevo León,Sin Dato,2021,Petrolero,Gran Generador,Aceites gastados,hidraulicos,7,,,,,,
19,Nuevo León,Sin Dato,2021,Petrolero,Gran Generador,Aceites gastados,Lubricantes,3,,,,,,
19,Nuevo León,Sin Dato,2021,Petrolero,Gran Generador,Aceites gastados,,4,,,,,,
19,Nuevo León,Sin Dato,2021,Petrolero,Gran Generador,Liquidos de proceso,Liquidos residuales de proceso,2,,,,,,
19,Nuevo León,Sin Dato,2021,Petrolero,Gran Generador,Residuos Liquidos,"Mezclas de combustibles, combustibles contaminados o sucios, mezclas de hidrocarburos, naftas",42,,,,,,
19,Nuevo León,Sin Dato,2021,Petrolero,Gran Generador,Residuos solidos,Con metales pesados,1,,,,,,
19,Nuevo León,Sin Dato,2021,Petrolero,Gran Generador,Residuos solidos,,"0,6",,,,,,
19,Nuevo León,Sin Dato,2021,Petrolero,Gran Generador,Residuos solidos,Otros solidos,5,,,,,,
19,Nuevo León,Sin Dato,2021,Petrolero,Gran Generador,Residuos solidos,,5,,,,,,
19,Nuevo León,Sin Dato,2021,Petrolero,Gran Generador,Residuos solidos,"Telas, pieles o asbesto","2,5",,,,,,
19,Nuevo León,Sin Dato,2021,Petrolero,Gran Generador,Lodos,Otros lodos,3,,,,,,
19,Nuevo León,Sin Dato,2021,Petrolifero,Microgenerador,Aceites gastados,hidraulicos,"0,04",,,,,,
19,Nuevo León,Sin Dato,2021,Petrolifero,Microgenerador,Aceites gastados,Lubricantes,"0,28",,,,,,
19,Nuevo León,Sin Dato,2021,Petrolifero,Microgenerador,"baterias, celdas y pilas","Baterias, pilas y balastras","0,2",,,,,,
19,Nuevo León,Sin Dato,2021,Petrolifero,Microgenerador,"Gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios","0,1",,,,,,
19,Nuevo León,Sin Dato,2021,Petrolifero,Microgenerador,Otros,"Agua oleosa, agua contaminada","0,24",,,,,,
19,Nuevo León,Sin Dato,2021,Petrolifero,Microgenerador,Residuos solidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","4,69",,,,,,
19,Nuevo León,Sin Dato,2021,Petrolifero,Microgenerador,Residuos solidos,"Lámparas fluorescentes, lámparas de vapor de mercurio","0,02",,,,,,
19,Nuevo León,Sin Dato,2021,Petrolifero,Microgenerador,Lodos,"Lodos aceitosos 
","5,02",,,,,,
19,Nuevo León,Sin Dato,2021,Petrolifero,Pequeno Generador,Aceites gastados,Lubricantes,"5,68",,,,,,
19,Nuevo León,Sin Dato,2021,Petrolifero,Pequeno Generador,"baterias, celdas y pilas","Baterias, pilas y balastras","0,58",,,,,,
19,Nuevo León,Sin Dato,2021,Petrolifero,Pequeno Generador,"Gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios","3,8",,,,,,
19,Nuevo León,Sin Dato,2021,Petrolifero,Pequeno Generador,Otros,"Agua oleosa, agua contaminada","416,8",,,,,,
19,Nuevo León,Sin Dato,2021,Petrolifero,Pequeno Generador,Residuos solidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","27,6",,,,,,
19,Nuevo León,Sin Dato,2021,Petrolifero,Pequeno Generador,Residuos solidos,"Lámparas fluorescentes, lámparas de vapor de mercurio","0,72",,,,,,
19,Nuevo León,Sin Dato,2021,Petrolifero,Pequeno Generador,Lodos,"Lodos aceitosos 
",18,,,,,,
19,Nuevo León,Allende,2022,Petrolífero,Microgenerador,"Gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios","0,16",,,,,,
19,Nuevo León,Allende,2022,Petrolífero,Microgenerador,Lodos,"Lodos aceitosos 
","0,19",,,,,,
19,Nuevo León,Allende,2022,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","0,48",,,,,,
19,Nuevo León,Allende,2022,Petrolífero,Microgenerador,Residuos sólidos,"Lámparas fluorescentes, lámparas de vapor de mercurio","0,20",,,,,,
19,Nuevo León,Apodaca,2022,Petrolífero,Microgenerador,"Gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios","0,08",,,,,,
19,Nuevo León,Apodaca,2022,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","0,20",,,,,,
19,Nuevo León,Apodaca,2022,Petrolífero,Microgenerador,Residuos sólidos,"Lámparas fluorescentes, lámparas de vapor de mercurio","0,10",,,,,,
19,Nuevo León,Apodaca,2022,Petrolífero,Pequeño Generador,Aceites gastados,Lubricantes,"0,65",,,,,,
19,Nuevo León,Apodaca,2022,Petrolífero,Pequeño Generador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","0,22",,,,,,
19,Nuevo León,García,2022,Petrolífero,Pequeño Generador,Aceites gastados,Lubricantes,"0,07",,,,,,
19,Nuevo León,García,2022,Petrolífero,Pequeño Generador,Agua contaminada,"Agua contaminada con hidrocarburos, combustibles, aceite o grasa","4,60",,,,,,
19,Nuevo León,García,2022,Petrolífero,Pequeño Generador,"Baterías, celdas y pilas","Baterias, pilas y balastras","0,00",,,,,,
19,Nuevo León,García,2022,Petrolífero,Pequeño Generador,"Gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios","0,25",,,,,,
19,Nuevo León,García,2022,Petrolífero,Pequeño Generador,Lodos,"Lodos aceitosos 
","0,46",,,,,,
19,Nuevo León,García,2022,Petrolífero,Pequeño Generador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","0,26",,,,,,
19,Nuevo León,García,2022,Petrolífero,Pequeño Generador,Residuos sólidos,"Lámparas fluorescentes, lámparas de vapor de mercurio","0,01",,,,,,
19,Nuevo León,General Escobedo,2022,Petrolífero,Pequeño Generador,Aceites gastados,Lubricantes,"0,75",,,,,,
19,Nuevo León,General Escobedo,2022,Petrolífero,Pequeño Generador,Aceites gastados,Lubricantes,"4,75",,,,,,
